"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155908";"HOSPITAL UNIV. DR. MIGUEL RIET CORREA JR.";"000042026";"1559080590053202500015";"VENTILADOR ARTIFICIAL ELETRÔNICO";"VENTILADOR ARTIFICIAL ELETRÔNICO, MODELO NEONATAL/PEDIÁTRICO/ADULTO, MODOS VENTILAÇÃO VCV, SIMV, CPAP, A/C, VNI, BILEVEL, PARÂMETROS VENTILATÓRIOS PARÂMETROS VC, FR, FIO2, PEEP, CARACTERÍSTICAS ADICIONAIS 01 BATERIA INTERNA, CARACTERÍSTICAS ADICIONAIS 02 TELA MONITORIZAÇÃO GRÁFICA, ALARMES ALARMES AUDIOVISUAIS, CIRCUITOS COM CIRCUITOS E FILTROS";"10";"64800,00"
"30108";"Polícia Federal";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"3430";"3,38"
"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000042026";"2500050600096202500001";"OLANZAPINA";"OLANZAPINA - DOSAGEM: 5";"25934400";"0,30"
"26408";"Instituto Federal de Educação, Ciência e T";"158284";"IFMA/CAMPUS B.DO CORDA";"000042026";"1582840600013202500024";"SUCO";"SUCO - APRESENTAÇÃO: LÍQUIDO, CARACTERÍSTICAS ADICIONAIS: CONCENTRADO, SABOR: CAJÁ, TIPO: NATURAL";"14";"45,00"
"26243";"Universidade Federal do Rio Grande do Norte";"153103";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"000042026";"1531030590025202500008";"TRADUÇÃO, ADAPTAÇÃO E VERSÃO DE TEXTOS";"SERVIÇO DE TRADUÇÃO NO IDIOMA PORTUGUÊS/FRANCÊS E VICE VERSA SERVIÇO DE TRADU ÇÃO PORTUGUÊS/FRANCÊS E VICE VERSA. SERVIÇO ESPECIALIZADO EM TRADUÇÃO DE ARTIG OS CIENTÍFICOS E TEXTOS RELACIONADOS COM A PESQUISA CIENTÍFICA E EDUCACIONAL, DO IDIOMA PORTUGUÊS PARA O IDIOMA FRANCÊS E VICE VERSA. A PRESTAÇÃO DO SERVIÇO DEVERÁ SER POR LAUDA. MÉDIA DE 2.100 (DOIS MIL E CEM) CARACTERES POR LAUDA, I NCLUINDO OS ESPAÇOS NA CONTAGEM DOS CARACTERES. (DC - 3979000000092)";"125";"18,12"
"30802";"Polícia Rodoviária Federal";"200120";"SUPERINTENDENCIA DA PRF NO MATO GROSSO";"000042026";"2001200700023202600018";"GUINCHO / REBOQUE";"GUINCHO / REBOQUE";"2";"4802,55"
"30108";"Polícia Federal";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"3650";"5,25"
"26408";"Instituto Federal de Educação, Ciência e T";"158284";"IFMA/CAMPUS B.DO CORDA";"000042026";"1582840600013202500021";"SUCO";"SUCO - APRESENTAÇÃO: LÍQUIDO, SABOR: MARACUJÁ, TIPO: NATURAL";"20";"50,50"
"26243";"Universidade Federal do Rio Grande do Norte";"153103";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"000042026";"1531030590025202500003";"REDAÇÃO / REVISÃO DE TEXTO";"SERVIÇO DE REVISÃO NO IDIOMA FRANCÊS REVISÃO EM FRANCÊS. SERVIÇO ESPECIALIZAD O EM CORREÇÃO GRAMATICAL, ORTOGRÁFICA E DE ADEQUAÇÃO DE ARTIGOS CIENTÍFICOS E TEXTOS RELACIONADOS COM A PESQUISA CIENTÍFICA E EDUCACIONAL, EM TERMOS DE CLAR EZA E COESÃO (REVISÃO COM COPIDESQUE), EM FRANCÊS, COMPARANDO COM O CONTEÚDO O RIGINAL EM PORTUGUÊS. A PRESTAÇÃO DO SERVIÇO DEVERÁ SER POR LAUDA. MÉDIA DE 2. 100 (DOIS MIL E CEM) CARACTERES POR LAUDA, INCLUINDO OS ESPAÇOS NA CONTAGEM DO S CARACTERES. (DC - 3979000000093)";"125";"13,48"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155908";"HOSPITAL UNIV. DR. MIGUEL RIET CORREA JR.";"000042026";"1559080590053202500009";"MÓDULO MONITOR MULTIPARÂMETRO";"MÓDULO MONITOR MULTIPARÂMETRO, TIPO DE ANÁLISE P/ ANÁLISE DE GASES, COMPATIBILIDADE EQUIPAMENTO COMPATÍVEL COM EQUIPAMENTO";"3";"19494,00"
"30108";"Polícia Federal";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"4508";"2,75"
"26408";"Instituto Federal de Educação, Ciência e T";"158284";"IFMA/CAMPUS B.DO CORDA";"000042026";"1582840600013202500029";"SUCO";"SUCO - APRESENTAÇÃO: LÍQUIDO, SABOR: GOIABA, TIPO: NATURAL";"14";"39,50"
"26416";"Instituto Federal de Educação, Ciência e T";"158512";"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"000042026";"1585120590006202500004";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"180";"170,00"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155908";"HOSPITAL UNIV. DR. MIGUEL RIET CORREA JR.";"000042026";"1559080590053202500007";"MÓDULO MONITOR MULTIPARÂMETRO";"MÓDULO MONITOR MULTIPARÂMETRO, TIPO DE ANÁLISE P/ CAPNOGRAFIA, COMPATIBILIDADE EQUIPAMENTO COMPATÍVEL COM EQUIPAMENTO";"3";"13785,00"
"30108";"Polícia Federal";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"14020";"1,46"
"26432";"Instituto Federal do Paraná";"156542";"INST. FED. DO PARANA/CAMPUS CAPANEMA";"000042026";"1565420590029202500026";"SUCO";"SUCO";"1545";"16,04"
"26416";"Instituto Federal de Educação, Ciência e T";"158512";"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"000042026";"1585120590006202500027";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"18";"225,00"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155908";"HOSPITAL UNIV. DR. MIGUEL RIET CORREA JR.";"000042026";"1559080590053202500010";"MÓDULO MONITOR MULTIPARÂMETRO";"MÓDULO MONITOR MULTIPARÂMETRO, TIPO DE ANÁLISE P/ DÉBITO CARDÍACO, COMPATIBILIDADE EQUIPAMENTO COMPATÍVEL COM EQUIPAMENTO";"1";"6700,00"
"30108";"Polícia Federal";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"3430";"3,38"
"26432";"Instituto Federal do Paraná";"156542";"INST. FED. DO PARANA/CAMPUS CAPANEMA";"000042026";"1565420590029202500027";"SUCO";"SUCO";"1325";"15,02"
"26416";"Instituto Federal de Educação, Ciência e T";"158512";"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"000042026";"1585120590006202500005";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"6";"170,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"000042026";"2570030590009202400003";"AUXILIAR DE SERVIÇOS TÉCNICOS";"AUXILIAR TÉCNICO / ASSISTENTE DE ENGENHARIA COM ENCARGOS COMPLEMENTARES  UNI DADE = MÊS";"1";"6758,96"
"30108";"Polícia Federal";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"3650";"5,25"
"26432";"Instituto Federal do Paraná";"156542";"INST. FED. DO PARANA/CAMPUS CAPANEMA";"000042026";"1565420590029202500028";"SUCO";"SUCO";"1545";"13,08"
"26243";"Universidade Federal do Rio Grande do Norte";"153103";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"000042026";"1531030590025202500007";"TRADUÇÃO, ADAPTAÇÃO E VERSÃO DE TEXTOS";"SERVIÇO DE TRADUÇÃO NO IDIOMA PORTUGUÊS/ESPANHOL E VICE VERSA SERVIÇO DE TRAD UÇÃO PORTUGUÊS/ESPANHOL E VICE VERSA. SERVIÇO ESPECIALIZADO EM TRADUÇÃO DE ART IGOS CIENTÍFICOS E TEXTOS RELACIONADOS COM A PESQUISA CIENTÍFICA E EDUCACIONAL , DO IDIOMA PORTUGUÊS PARA O IDIOMA ESPANHOL E VICE VERSA. A PRESTAÇÃO DO SERV IÇO DEVERÁ SER POR LAUDA. MÉDIA DE 2.100 (DOIS MIL E CEM) CARACTERES POR LAUDA , INCLUINDO OS ESPAÇOS NA CONTAGEM DOS CARACTERES. (DC - 3979000000090)";"450";"11,60"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"000042026";"2570030590009202400003";"AUXILIAR DE SERVIÇOS TÉCNICOS";"AUXILIAR TÉCNICO / ASSISTENTE DE ENGENHARIA COM ENCARGOS COMPLEMENTARES  UNI DADE = MÊS";"1";"6758,96"
"30108";"Polícia Federal";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"14020";"1,46"
"30108";"Polícia Federal";"200376";"SUPERINTENDENCIA REGIONAL NO ESTADO DE GO";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"3";"103344,24"
"26416";"Instituto Federal de Educação, Ciência e T";"158512";"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"000042026";"1585120590006202500019";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS)";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS )";"6";"267,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"000042026";"2570030590009202400043";"INSTALAÇÃO / MANUTENÇÃO - PISO GERAL";"SOLEIRA EM GRANITO, LARGURA 15 CM, ESPESSURA 2,0 CM. AF_09/2020";"5";"136,30"
"30108";"Polícia Federal";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"4508";"2,75"
"63000";"Advocacia-Geral da União - Unidades com vín";"110792";"DIRETORIA DE LOGISTICA E GESTAO DOCUMENTAL";"000042026";"1107920590016202500004";"TREINAMENTO INFORMÁTICA - SISTEMA / SOFTWARE";"TREINAMENTO INFORMÁTICA - SISTEMA / SOFTWARE";"10";"2858,50"
"26416";"Instituto Federal de Educação, Ciência e T";"158512";"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"000042026";"1585120590006202500026";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"72";"210,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"000042026";"2570030590009202400043";"INSTALAÇÃO / MANUTENÇÃO - PISO GERAL";"SOLEIRA EM GRANITO, LARGURA 15 CM, ESPESSURA 2,0 CM. AF_09/2020";"5";"136,30"
"30108";"Polícia Federal";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"10050";"2,25"
"63000";"Advocacia-Geral da União - Unidades com vín";"110792";"DIRETORIA DE LOGISTICA E GESTAO DOCUMENTAL";"000042026";"1107920590016202500001";"SOFTWARE COMO SERVICO - SAAS";"INVGATE SERVICE MANAGEMENT ENTERPRISE (GARANTIA E ATUALIZAÇÃO DE VERSÃO DE 12 MESES)";"500";"4662,23"
"26416";"Instituto Federal de Educação, Ciência e T";"158512";"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"000042026";"1585120590006202500020";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS)";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS )";"60";"233,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"000042026";"2570030590009202400043";"INSTALAÇÃO / MANUTENÇÃO - PISO GERAL";"SOLEIRA EM GRANITO, LARGURA 15 CM, ESPESSURA 2,0 CM. AF_09/2020";"5";"136,30"
"30108";"Polícia Federal";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"10050";"2,25"
"30108";"Polícia Federal";"200376";"SUPERINTENDENCIA REGIONAL NO ESTADO DE GO";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"15";"103370,16"
"26243";"Universidade Federal do Rio Grande do Norte";"153103";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"000042026";"1531030590025202500002";"REDAÇÃO / REVISÃO DE TEXTO";"SERVIÇO DE REVISÃO NO IDIOMA ESPANHOL REVISÃO EM ESPANHOL. SERVIÇO ESPECIALIZ ADO EM CORREÇÃO GRAMATICAL, ORTOGRÁFICA E DE ADEQUAÇÃO DE ARTIGOS CIENTÍFICOS E TEXTOS RELACIONADOS COM A PESQUISA CIENTÍFICA E EDUCACIONAL, EM TERMOS DE CL AREZA E COESÃO (REVISÃO COM COPIDESQUE), EM INGLÊS, COMPARANDO COM O CONTEÚDO ORIGINAL EM PORTUGUÊS. A PRESTAÇÃO DO SERVIÇO DEVERÁ SER POR LAUDA. MÉDIA DE 2 .100 (DOIS MIL E CEM) CARACTERES POR LAUDA, INCLUINDO OS ESPAÇOS NA CONTAGEM D OS CARACTERES. (DC - 3979000000091)";"250";"9,13"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"000042026";"2570030590009202400013";"OBRAS CIVIS - DEMOLIÇÕES";"DEMOLIÇÃO DE PILARES E VIGAS EM CONCRETO ARMADO, DE FORMA MECANIZADA COM MARTE LETE, SEM REAPROVEITAMENTO. AF_12/2017";"10";"255,88"
"30108";"Polícia Federal";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"10050";"2,25"
"30108";"Polícia Federal";"200376";"SUPERINTENDENCIA REGIONAL NO ESTADO DE GO";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"3";"104239,92"
"26416";"Instituto Federal de Educação, Ciência e T";"158512";"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"000042026";"1585120590006202500011";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS)";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS )";"6";"917,10"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"000042026";"2570030590009202400013";"OBRAS CIVIS - DEMOLIÇÕES";"DEMOLIÇÃO DE PILARES E VIGAS EM CONCRETO ARMADO, DE FORMA MECANIZADA COM MARTE LETE, SEM REAPROVEITAMENTO. AF_12/2017";"10";"255,88"
"30108";"Polícia Federal";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"14020";"1,46"
"63000";"Advocacia-Geral da União - Unidades com vín";"110792";"DIRETORIA DE LOGISTICA E GESTAO DOCUMENTAL";"000042026";"1107920590016202500002";"SOFTWARE COMO SERVICO - SAAS";"INVGATE ASSET MANAGEMENT ENTERPRISE (GARANTIA E ATUALIZAÇÃO DE VERSÃO DE 12 ME SES)";"20000";"43,70"
"26416";"Instituto Federal de Educação, Ciência e T";"158512";"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"000042026";"1585120590006202500028";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"180";"347,47"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"000042026";"2570030590009202400012";"OBRAS CIVIS - DEMOLIÇÕES";"DEMOLIÇÃO DE ALVENARIA PARA QUALQUER TIPO DE BLOCO, DE FORMA MECANIZADA, SEM R EAPROVEITAMENTO. AF_12/2017";"100";"50,23"
"30108";"Polícia Federal";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"4508";"2,75"
"63000";"Advocacia-Geral da União - Unidades com vín";"110792";"DIRETORIA DE LOGISTICA E GESTAO DOCUMENTAL";"000042026";"1107920590016202500003";"OUTROS SERVIÇOS DE GERENCIAMENTO DE INFRAESTRUTURA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC)";"SUPORTE TÉCNICO ESPECIALIZADO";"12";"19135,50"
"26416";"Instituto Federal de Educação, Ciência e T";"158512";"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"000042026";"1585120590006202500018";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS)";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS )";"24";"203,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"000042026";"2570030590009202400013";"OBRAS CIVIS - DEMOLIÇÕES";"DEMOLIÇÃO DE PILARES E VIGAS EM CONCRETO ARMADO, DE FORMA MECANIZADA COM MARTE LETE, SEM REAPROVEITAMENTO. AF_12/2017";"10";"255,88"
"30108";"Polícia Federal";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"000042026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"3650";"5,25"
"26263";"Universidade Federal de Lavras";"153032";"UNIVERSIDADE FEDERAL DE LAVRAS";"000042026";"1530320590001202500004";"MICROCOMPUTADOR";"MICROCOMPUTADOR, MEMÓRIA RAM SUPERIOR A 8 GB, NÚCLEOS POR PROCESSADOR 4 A 8, ARMAZENAMENTO HDD SEM DISCO HDD GB, ARMAZENAMENTO SSD SUPERIOR A 500, MONITOR 21 A 29 POL, COMPONENTES ADICIONAIS COM TECLADO E MOUSE, SISTEMA OPERACIONAL PROPRIETÁRIO, GARANTIA ON SITE SUPERIOR A 36 MESES, GABINETE TORRE";"206";"3359,00"
"26416";"Instituto Federal de Educação, Ciência e T";"158512";"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"000042026";"1585120590006202500029";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"6";"367,26"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"000042026";"2570030590009202400056";"OBRAS CIVIS - IMPERMEABILIZAÇÃO / CRISTALIZAÇÃO / REVESTIMENTO / TRATAMENTO ESPECIAL";"IMPERMEABILIZAÇÃO DE SUPERFÍCIE COM MEMBRANA À BASE DE POLIURETANO, 2 DEMÃOS. AF_06/2018";"100";"155,54"
"26263";"Universidade Federal de Lavras";"153032";"UNIVERSIDADE FEDERAL DE LAVRAS";"000042026";"1530320590001202500002";"MICROCOMPUTADOR";"MICROCOMPUTADOR, MEMÓRIA RAM SUPERIOR A 8 GB, NÚCLEOS POR PROCESSADOR 4 A 8, ARMAZENAMENTO HDD SEM DISCO HDD GB, ARMAZENAMENTO SSD 310 A 500, MONITOR 21 A 29 POL, COMPONENTES ADICIONAIS COM TECLADO E MOUSE, SISTEMA OPERACIONAL PROPRIETÁRIO, GARANTIA ON SITE SUPERIOR A 36 MESES, GABINETE COMPACTO, OUTROS RECURSOS CONFORME EDITAL";"61";"3199,00"
"26416";"Instituto Federal de Educação, Ciência e T";"158512";"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"000042026";"1585120590006202500013";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS)";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS )";"2";"1162,50"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"000042026";"2570030590009202400056";"OBRAS CIVIS - IMPERMEABILIZAÇÃO / CRISTALIZAÇÃO / REVESTIMENTO / TRATAMENTO ESPECIAL";"IMPERMEABILIZAÇÃO DE SUPERFÍCIE COM MEMBRANA À BASE DE POLIURETANO, 2 DEMÃOS. AF_06/2018";"100";"155,54"
"26230";"Fundação Universidade Federal do Vale do S";"154421";"FUND. UNIVERSIDADE FEDERAL VALE SAO FRANCISCO";"000042026";"1544210590014202500003";"ÁGUA MINERAL NATURAL";"ÁGUA MINERAL NATURAL, TIPO SEM GÁS, MATERIAL EMBALAGEM PLÁSTICO, TIPO EMBALAGEM RETORNÁVEL";"800";"13,44"
"26416";"Instituto Federal de Educação, Ciência e T";"158512";"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"000042026";"1585120590006202500010";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS)";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS )";"24";"766,90"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"000042026";"2570030590009202400056";"OBRAS CIVIS - IMPERMEABILIZAÇÃO / CRISTALIZAÇÃO / REVESTIMENTO / TRATAMENTO ESPECIAL";"IMPERMEABILIZAÇÃO DE SUPERFÍCIE COM MEMBRANA À BASE DE POLIURETANO, 2 DEMÃOS. AF_06/2018";"100";"155,54"
"26430";"Instituto Federal de Educação, Ciência e T";"158741";"IF SERTAO PE CAMPUS SERRA TALHADA";"000042026";"1587410500006202300002";"MICROCOMPUTADOR";"MICROCOMPUTADOR, MEMÓRIA RAM SUPERIOR A 8 GB, NÚCLEOS POR PROCESSADOR 4 A 8, ARMAZENAMENTO HDD SEM DISCO HDD GB, ARMAZENAMENTO SSD SUPERIOR A 500, MONITOR 21 A 29 POL, COMPONENTES ADICIONAIS COM TECLADO E MOUSE, SISTEMA OPERACIONAL PROPRIETÁRIO, GARANTIA ON SITE SUPERIOR A 36 MESES, GABINETE TORRE";"4";"4765,22"
"26416";"Instituto Federal de Educação, Ciência e T";"158512";"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"000042026";"1585120590006202500012";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS)";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS )";"60";"972,26"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"000042026";"2570030590009202400069";"INSTALAÇÃO / REMOÇÃO / MANUTENÇÃO - FORRO";"FORRO EM RÉGUAS DE PVC, LISO, PARA AMBIENTES RESIDENCIAIS, INCLUSIVE ESTRUTURA DE FIXAÇÃO. AF_05/2017_P";"50";"89,12"
"26405";"Instituto Federal de Educação, Ciência e T";"158961";"CAMPUS CAMOCIM/IFCE";"000042026";"1589610600025202500003";"FRUTA IN NATURA, TIPO:MELÃO, ESPÉCIE:CAIPIRA";"FRUTA IN NATURA, TIPO:MELÃO, ESPÉCIE:CAIPIRA";"564";"6,00"
"26416";"Instituto Federal de Educação, Ciência e T";"158512";"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"000042026";"1585120590006202500021";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS)";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS )";"2";"241,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"000042026";"2570030590009202400069";"INSTALAÇÃO / REMOÇÃO / MANUTENÇÃO - FORRO";"FORRO EM RÉGUAS DE PVC, LISO, PARA AMBIENTES RESIDENCIAIS, INCLUSIVE ESTRUTURA DE FIXAÇÃO. AF_05/2017_P";"50";"89,12"
"26405";"Instituto Federal de Educação, Ciência e T";"158961";"CAMPUS CAMOCIM/IFCE";"000042026";"1589610600025202500004";"POLPA DE FRUTA, TIPO:ACEROLA, APRESENTAÇÃO:CONGELADA";"POLPA DE FRUTA, TIPO:ACEROLA, APRESENTAÇÃO:CONGELADA";"249";"16,00"
"26416";"Instituto Federal de Educação, Ciência e T";"158512";"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"000042026";"1585120590006202500002";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"72";"170,00"
