"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"001222025";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É AQUISIÇÃO DE DIETAS ENTERAIS ESPECIALIZADAS E SUPLEMENTOS E MÓDULOS NUTRICIONAIS PARA O HU, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155017";"HOSPITAL UNIVERSITARIO DA UFS";"13/01/2026";"16/01/2026";"13/01/2026";"12/01/2027";"23151775000163";"NUTRIRE COMERCIO DE PRODUTOS NUTRICIONAIS E HOSPITALARES LTDA";"1008,0000";"1008,0000";"900632024";"";"";"";""
"003722025";"Objeto: CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS TERCEIRIZADOS DE COLETA, TRANSPORTE E DESTINAÇÃO FINAL DE EFLUENTES PROVENIENTES DA ESTAÇÃO DE TRATAMENTO DE EFLUENTES, FOSSAS SÉPTICAS, CAIXAS DE PASSAGEM, BEM COMO A REALIZAÇÃO DE HIDRO JATEAMENTO PARA LIMPEZA DOS FILTROS ANAERÓBIOS.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26435";"Instituto Federal de Educação, Ciência e T";"158368";"INST.FED.DO RN/CAMPUS NATAL - ZONA NORTE";"11/12/2025";"13/01/2026";"11/12/2025";"11/12/2027";"32873455000108";"IMUNIZADORA POTYGUAR E SERVICOS LTDA";"33920,0000";"33920,0000";"-3";"";"";"";""
"001072025";"Objeto: CONTRATAÇÃO DE EQUIPAMENTOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO, ESPECIFICADOS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"30000";"Ministério da Justiça e Segurança Pública";"30802";"Polícia Rodoviária Federal";"200109";"POLICIA RODOVIARIA FEDERAL";"31/12/2025";"02/01/2026";"31/12/2025";"31/12/2026";"27120037000100";"THADS SERVICOS LTDA";"685100,0000";"685100,0000";"-3";"";"";"";""
"000012026";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE MONITORAMENTO ELETRÔNICO À DISTÂNCIA, COM UTILIZAÇÃO DE SISTEMA CFTV, CENTRAIS DE ALARME 24 HORAS E SISTEMA DE DETECÇÃO E ALARME DE INCÊNDIO, ABRANGENDO A ELABORAÇÃO DO PROJETO DE INSTALAÇÃO, O FORNECIMENTO E INSTALAÇÃO DA INFRAESTRUTURA ELÉTRICA E LÓGICA E DOS EQUIPAMENTOS E MATERIAIS NECESSÁRIOS, A PRESTAÇÃO MENSAL DOS SERVIÇOS DE MONITORAMENTO ELETRÔNICO E ATENDIMENTO TÁTICO, E NA PRESTAÇÃO DE SERVIÇOS DE VIGILÂNCIA PATRIMONIAL";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"156545";"INST. FED. DO PARANA/CAMPUS PITANGA";"27/01/2026";"28/01/2026";"01/02/2026";"01/02/2031";"03229363000191";"BETRON TECNOLOGIA EM SEGURANCA LTDA";"2740118,4000";"2740118,4000";"-3";"";"";"";""
"000012026";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE MONITORAMENTO ELETRÔNICO À DISTÂNCIA E NA PRESTAÇÃO DE SERVIÇOS DE VIGILÂNCIA PATRIMONIAL ORGÂNICA, ARMADA E DESARMADA, EM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, A FIM DE ATENDER ÀS NECESSIDADES DO INSTITUTO FEDERAL DO PARANÁ - IFPR CAMPUS REITORIA, CONFORME CONDIÇÕES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA E DEMAIS ANEXOS DO EDITAL.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"158009";"INST. FED. DO PARANA/REITORIA";"29/01/2026";"30/01/2026";"01/02/2026";"01/02/2031";"03229363000191";"BETRON TECNOLOGIA EM SEGURANCA LTDA";"4828890,0000";"4828890,0000";"-3";"";"";"";""
"000012026";"Objeto: PRESTAÇÃO DE SERVIÇOS CONTINUADOS DO MONITORAMENTO ELETRÔNICO A DISTÂNCIA, COM UTILIZAÇÃO DE SISTEMA CFTV, CENTRAIS DE ALARME 24H E SISTEMA DE DETECÇÃO E ALARME DE INCÊNDIO, E PRESTAÇÃO DE SERVIÇO DE VIGILÂNCIA PATRIMONIAL ORGÂNICA ARMADA, EM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, CONFORME CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, PARA OS CAMPI CASCAVEL E QUEDAS DO IGUAÇU DO IFPR.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"154673";"INST.FED.DO PARANA/CAMPUS CASCAVEL";"26/01/2026";"29/01/2026";"01/02/2026";"01/02/2031";"03229363000191";"BETRON TECNOLOGIA EM SEGURANCA LTDA";"2585919,0000";"2585919,0000";"-3";"";"";"";""
"000112025";"Objeto: CONTRATAÇÃO DE EMPRESA(S) ESPECIALIZADA(S) NA PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE MONITORAMENTO ELETRÔNICO À DISTÂNCIA, COM UTILIZAÇÃO DE SISTEMA CFTV, CENTRAIS DE ALARME 24 HORAS E SISTEMA DE DETECÇÃO E ALARME DE INCÊNDIO, ABRANGENDO A ELABORAÇÃO DO PROJETO DE INSTALAÇÃO, O FORNECIMENTO E INSTALAÇÃO DA INFRAESTRUTURA ELÉTRICA E LÓGICA E DOS EQUIPAMENTOS E MATERIAIS NECESSÁRIOS, A PRESTAÇÃO MENSAL DOS SERVIÇOS DE MONITORAMENTO ELETRÔNICO E ATENDIMENTO TÁTICO, E NA PRESTAÇÃO DE SERVIÇOS DE VIGILÂNCIA PATRIM";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"158397";"INST. FED. DO PARANA/CAMPUS PARANAGUA";"30/12/2025";"22/01/2026";"01/02/2026";"01/02/2031";"03229363000191";"BETRON TECNOLOGIA EM SEGURANCA LTDA";"3667692,6000";"3667692,6000";"-3";"";"";"";""
"000012026";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE MONITORAMENTO ELETRÔNICO À DISTÂNCIA, COM UTILIZAÇÃO DE SISTEMA CFTV, CENTRAIS DE ALARME 24 HORAS E SISTEMA DE DETECÇÃO E ALARME DE INCÊNDIO, ABRANGENDO A ELABORAÇÃO DO PROJETO DE INSTALAÇÃO, O FORNECIMENTO E INSTALAÇÃO DA INFRAESTRUTURA ELÉTRICA E LÓGICA E DOS EQUIPAMENTOS E MATERIAIS NECESSÁRIOS, A PRESTAÇÃO MENSAL DOS SERVIÇOS DE MONITORAMENTO ELETRÔNICO E ATENDIMENTO TÁTICO, INCLUINDO MATERIAIS E EQUIPAMENTOS NECESSÁRIOS À EXEC";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"158399";"INST. FED. DO PARANA/CAMPUS TELEMACO BORBA";"27/01/2026";"29/01/2026";"01/02/2026";"01/02/2031";"03229363000191";"BETRON TECNOLOGIA EM SEGURANCA LTDA";"810000,0000";"810000,0000";"-3";"";"";"";""
"000012026";"Objeto: A CONTRATAÇÃO DE EMPRESA(S) ESPECIALIZADA(S) NA PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE MONITORAMENTO ELETRÔNICO À DISTÂNCIA, COM UTILIZAÇÃO DE SISTEMA CFTV, CENTRAIS DE ALARME 24 HORAS E SISTEMA DE DETECÇÃO E ALARME DE INCÊNDIO, ABRANGENDO A ELABORAÇÃO DO PROJETO DE INSTALAÇÃO, O FORNECIMENTO E INSTALAÇÃO DA INFRAESTRUTURA ELÉTRICA E LÓGICA E DOS EQUIPAMENTOS E MATERIAIS NECESSÁRIOS, A PRESTAÇÃO MENSAL DOS SERVIÇOS DE MONITORAMENTO ELETRÔNICO E ATENDIMENTO TÁTICO, PARA ATENDIMENTO ÀS UNIDADES DO INSTITUTO FED";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"156543";"INST. FED. DO PARANA/CAMPUS JAGUARIAIVA";"27/01/2026";"29/01/2026";"26/03/2026";"26/03/2031";"03229363000191";"BETRON TECNOLOGIA EM SEGURANCA LTDA";"600000,0000";"600000,0000";"-3";"";"";"";""
"000012026";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE MONITORAMENTO ELETRÔNICO À DISTÂNCIA, COM UTILIZAÇÃO DE SISTEMA CFTV, CENTRAIS DE ALARME 24 HORAS E SISTEMA DE DETECÇÃO E ALARME DE INCÊNDIO, ABRANGENDO A ELABORAÇÃO DO PROJETO DE INSTALAÇÃO, O FORNECIMENTO E INSTALAÇÃO DA INFRAESTRUTURA ELÉTRICA E LÓGICA E DOS EQUIPAMENTOS E MATERIAIS NECESSÁRIOS, A PRESTAÇÃO MENSAL DOS SERVIÇOS DE MONITORAMENTO ELETRÔNICO E ATENDIMENTO TÁTICO, E NA PRESTAÇÃO DE SERVIÇOS DE VIGILÂNCIA PATRIMONIAL";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"154674";"INST. FED. DO PARANA/CAMPUS IRATI";"26/01/2026";"28/01/2026";"01/02/2026";"01/02/2031";"03229363000191";"BETRON TECNOLOGIA EM SEGURANCA LTDA";"2945978,4000";"2945978,4000";"-3";"";"";"";""
"000082025";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE MONITORAMENTO ELETRÔNICO À DISTÂNCIA, COM UTILIZAÇÃO DE SISTEMA CFTV, CENTRAIS DE ALARME24 HORAS E SISTEMA DE DETECÇÃO E ALARME DE INCÊNDIO, ABRANGENDO A ELABORAÇÃO DO PROJETO DE INSTALAÇÃO, O FORNECIMENTO E INSTALAÇÃO DA INFRAESTRUTURA ELÉTRICA E LÓGICA E DOS EQUIPAMENTOS E MATERIAIS NECESSÁRIOS, APRESTAÇÃO MENSAL DOS SERVIÇOS DE MONITORAMENTO ELETRÔNICO E ATENDIMENTO TÁTICO, E NA PRESTAÇÃO DE SERVIÇOS DE VIGILÂNCIA PATRIMONIAL OR";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"154672";"INST. FED. DO PARANA/CAMPUS CAMPO LARGO";"07/01/2026";"08/01/2026";"02/02/2026";"02/02/2031";"03229363000191";"BETRON TECNOLOGIA EM SEGURANCA LTDA";"2351917,8000";"2351917,8000";"-3";"";"";"";""
"000052026";"Objeto: CONTRATAÇÃO DE EMPRESA(S) ESPECIALIZADA(S) NA PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE MONITORAMENTO ELETRÔNICO À DISTÂNCIA, COM UTILIZAÇÃO DE SISTEMA CFTV, CENTRAIS DE ALARME 24 HORAS E SISTEMA DE DETECÇÃO E ALARME DE INCÊNDIO, ABRANGENDO A ELABORAÇÃO DO PROJETO DE INSTALAÇÃO, O FORNECIMENTO E INSTALAÇÃO DA INFRAESTRUTURA ELÉTRICA E LÓGICA E DOS EQUIPAMENTOS E MATERIAIS NECESSÁRIOS, A PRESTAÇÃO MENSAL DOS SERVIÇOS DE MONITORAMENTO ELETRÔNICO E ATENDIMENTO TÁTICO, PARA ATENDIMENTO AO IFPR CAMPUS BARRACÃO, NAS C";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"156542";"INST. FED. DO PARANA/CAMPUS CAPANEMA";"27/01/2026";"28/01/2026";"01/02/2026";"01/02/2031";"03229363000191";"BETRON TECNOLOGIA EM SEGURANCA LTDA";"576000,0000";"576000,0000";"-3";"";"";"";""
"000422025";"Objeto: CONSTITUI OBJETO DESTE INSTRUMENTO A CONTRATAÇÃO DA FUNDAÇÃO DE APOIO E DESENVOLVIMENTO AO ENSINO, PESQUISA E EXTENSÃO UNIVERSITÁRIA NO ACRE - FUNDAPE COM A FINALIDADE DE DAR APOIO A GESTÃO ADMINISTRATIVA E FINANCEIRA O PROJETO Nº 66/2025 - SIPAC - EXTENSÃO - CURSO DE CAPACITAÇÃO INTITULADO 'TECNOLOGIAS E CONHECIMENTOS: PROTAGONISMO DISCENTE' COM RECUSOS DA IFES.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26286";"Fundação Universidade Federal do Amapá";"154215";"FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA";"14/01/2026";"15/01/2026";"14/01/2026";"14/03/2027";"02646829000191";"FUNDACAO DE APOIO E DESENVOLVIMENTO AO ENSINO, PESQUISA E EXTENSAO UNIVERSITARIA";"282571,0000";"282571,0000";"-3";"";"";"";""
"000022026";"Objeto: CONSTITUI OBJETO DESTE INSTRUMENTO A CONTRATAÇÃO DA FUNDAÇÃO DE APOIO E DESENVOLVIMENTO AO ENSINO, PESQUISA E EXTENSÃO UNIVERSITÁRIA NO ACRE - FUNDAPE, COM A FINALIDADE DE DAR APOIO A GESTÃO ADMINISTRATIVA E FINANCEIRA O PROJETO Nº 41/2025 - SIPAC - EXTENSÃO - CURSO DE CAPACITAÇÃO, INTITULADO 'CURSO DE FORMAÇÃO CONTINUADA DE EDUCAÇÃO EM DIREITOS HUMANOS NA AMAZÔNIA,' COM RECUSOS DO TED MEC/SECADI.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26286";"Fundação Universidade Federal do Amapá";"154215";"FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA";"14/01/2026";"19/01/2026";"14/01/2026";"14/10/2026";"02646829000191";"FUNDACAO DE APOIO E DESENVOLVIMENTO AO ENSINO, PESQUISA E EXTENSAO UNIVERSITARIA";"78804,0000";"78804,0000";"-3";"";"";"";""
"000402025";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DOS SERVIÇOS DE APOIO ADMINISTRATIVO CONTEMPLANDO INCLUSIVE AS ÁREAS DE PORTARIA, MANUTENÇÃO PREDIAL, INSTALAÇÃO E MANUTENÇÃO EM EQUIPAMENTOS DE REFRIGERAÇÃO, JARDINAGEM, TRABALHADOR DE CAMPO E AGROPECUÁRIO, COM A DISPONIBILIZAÇÃO DE MÃO DE OBRA EM REGIME DE DEDICAÇÃO EXCLUSIVA E FORNECIMENTO DE MATERIAIS, FERRAMENTAS E EQUIPAMENTOS NECESSÁRIOS À PRESTAÇÃO DOS SERVIÇOS DE FORMA SUSTENTÁVEL PARA O CENTRO DE CIÊNCIAS E TECNOLOGIA AGROALIMENTAR DA UNIVERSIDADE";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26252";"Universidade Federal de Campina Grande";"158195";"UNIVERSIDADE FEDERAL DE CAMPINA GRANDE";"08/01/2026";"21/01/2026";"02/02/2026";"02/02/2027";"11428002000100";"KADESCH CONSTRUCOES E TERCEIRIZACAO DE SERVICOS DE MAO DE OBRA LTDA";"1945527,0000";"1945527,0000";"-3";"";"";"";""
"000142025";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE INSTITUIÇÃO DE ENSINO PARA REALIZAÇÃO DE CURSOS PROFISSIONALIZANTES DESTINADO A MILITARES TEMPORÁRIOS DAS ORGANIZAÇÕES MILITARES SUBORDINADAS E VINCULADAS AO COMANDO DA 10ª REGIÃO MILITAR, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160047";"COMANDO 10ª REGIAO MILITAR";"12/01/2026";"15/01/2026";"12/01/2026";"12/01/2027";"03768202000176";"SENAI DEPARTAMENTO REGIONAL DO CEARA";"14289,0000";"14289,0000";"-3";"";"";"";""
"001322025";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA SERVIÇOS COMUNS DE ENGENHARIA PARA EXECUÇÃO DE PASSAGENS MOLHADAS PARA ATENDIMENTO DE DEMANDAS DO DNOCS, EM DIVERSOS MUNICÍPIOS INSERIDOS NA ÁREA DE ATUAÇÃO DO DNOCS (ALAGOAS, BAHIA, CEARÁ, MINAS GERAIS, PARAÍBA, PERNAMBUCO, PIAUÍ, RIO GRANDE DO NORTE E SERGIPE), NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"53000";"Ministério da Integração e do Desenvolvime";"22204";"Departamento Nacional de Obras Contra as Seca";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"31/12/2025";"05/01/2026";"31/12/2025";"30/06/2027";"36871002000101";"VEREDAS CONSTRUCOES LTDA";"815477,4400";"815477,4400";"900092024";"";"";"";""
"000092025";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS COMUNS DE PREVENÇÃO, REABILI?AÇÃO E HABILITAÇÃO EM INSTUIÇÕES ESPECIALIZADAS PARA OS USUÁRIOS DO PROGRAMA DE ATENDIMENTO ESPECIAL (PAE) DA EAMES, NAS CONDIÇÕES ES?ABELECIDAS NO TERMO DE REFERÊNCIA.I";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"781600";"ESCOLA DE APRENDIZES-MARINHEIROS DO ES";"15/12/2024";"08/01/2026";"07/01/2026";"07/01/2031";"01100374000141";"CONTRATADO : CLINICA  DE  FISIOTERAPIA  EREABILITACAO VITORIA LTDA";"590684,5900";"590684,5900";"-3";"";"";"";""
"000062026";"Objeto: CONTRATAÇÃO DE SOLUÇÃO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DE EQUIPAMENTOS DE TIC E LICENÇAS DE SOFTWARE PARA OS DATA CENTERS DO INMETRO, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA";"";"Sem Informação";"Não se aplica";"28000";"Ministério do Desenvolvimento, Indústria, C";"30203";"Instituto Nacional de Metrologia, Qualidade e";"183023";"INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG";"23/01/2026";"28/01/2026";"23/01/2026";"23/01/2027";"05333907000196";"IT-ONE TECNOLOGIA DA INFORMACAO S.A.";"114940,8000";"114940,8000";"-3";"";"";"";""
"000112025";"Objeto: CREDENCIAMENTO DE ORGANIZAÇÕES CIVIS DE SAUDE (OCS) DE BAIXA E MEDIA COMPLEXIDADE E PROFISSIONAIS DE SAUDE AUTONOMOS (PSA) PARA PRESTAÇÃO DE SERVIÇOS DE SAUDE.";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160199";"HOSPITAL MILITAR DE AREA DE RECIFE";"01/01/2025";"19/01/2026";"01/01/2025";"31/12/2026";"10769662000184";"ENDOTERAPEUTICA CENTRO DE VIDEO ENDOSCOPIA DIGESTIVA LTDA";"308021,5600";"308021,5600";"-3";"";"";"";""
"000252026";"Objeto: CONTRATAÇÃO DE AMOXICILINA, 500 MG";"";"Sem Informação";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"21/01/2026";"23/01/2026";"21/01/2026";"21/01/2027";"21681325000157";"MULTIFARMA COMERCIO E REPRESENTACOES LTDA.";"170755,2000";"170755,2000";"901302024";"";"";"";""
"002972025";"Objeto: A AQUISIÇÃO DE MATERIAIS FARMACOLÓGICOS - GCALC, PARA ATENDER ÀS NECESSIDADES DOS SETORES DO HOSPITAL MILITAR DE ÁREA DE MANAUS";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160020";"HOSPITAL MILITAR DE AREA DE MANAUS";"06/01/2026";"07/01/2026";"06/01/2026";"05/01/2027";"21681325000157";"MULTIFARMA COMERCIO E REPRESENTACOES LTDA.";"94800,8000";"94800,8000";"-3";"";"";"";""
"001312025";"Objeto: AQUISIÇÃO DE MEDICAMENTOS";"";"Sem Informação";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"257035";"DISTRITO SANIT.ESP.INDIGENA - MG/ES";"13/01/2026";"15/01/2026";"13/01/2026";"13/01/2027";"21681325000157";"MULTIFARMA COMERCIO E REPRESENTACOES LTDA.";"66960,0000";"66960,0000";"-3";"";"";"";""
"000242025";"Objeto: PRESTAÇÃO DO SERVIÇO PÚBLICO DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26433";"Instituto Federal de Educação, Ciência e T";"158157";"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO";"19/12/2025";"23/01/2026";"19/12/2025";"";"33050071000158";"AMPLA ENERGIA E SERVICOS S.A.";"111600,0000";"111600,0000";"-3";"";"";"";""
"000032026";"Objeto: PRESTAÇÃO DE SUPORTE ADMINISTRATIVO E FINANCEIRO DA FUNDAÇÃO DE APOIO NOS TERMOS DO ART. 1º DA LEI Nº 8.958/1994 C.C. PARÁGRAFO ÚNICO DO ART. 1º DO DECRETO Nº 7.423/2010 E, SUBSIDIARIAMENTE, DO ART. 75, XV, DA LEI Nº 14.133/2021, NA EXECUÇÃO DO PROJETO INSTITUCIONAL DENOMINADO: APOIO À SEGURANÇA ALIMENTAR E NUTRICIONAL NO ÂMBITO DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR/PNAE";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"16/01/2026";"22/01/2026";"16/01/2026";"31/12/2026";"05330436000162";"FUNDACAO CEARENSE DE PESQUISA E CULTURA";"616722,0000";"616722,0000";"-3";"";"";"";""
"001052025";"Objeto: PRESTAÇÃO DE SUPORTE ADMINISTRATIVO E FINANCEIRO DA FUNDAÇÃO DE APOIO NOS TERMOS DO ART. 1º DA LEI Nº 8.958/1994 C.C. PARÁGRAFO ÚNICO DO ART. 1º DO DECRETO Nº 7.423/2010 E, SUBSIDIARIAMENTE, DO ART. 75, XV, DA LEI Nº 14.133/2021, NA EXECUÇÃO DO PROJETO INSTITUCIONAL DENOMINADO: CONCURSO PÚBLICO DESTINADO AO PROVIMENTO DE CARGOS EFETIVOS PARA O MUNICÍPIO DE BATURITÉ";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"26/11/2025";"21/01/2026";"26/11/2025";"26/11/2026";"05330436000162";"FUNDACAO CEARENSE DE PESQUISA E CULTURA";"1476000,0000";"1476000,0000";"-3";"";"";"";""
"000042026";"Objeto: PRESTAÇÃO DE SUPORTE ADMINISTRATIVO E FINANCEIRO DA FUNDAÇÃO DE APOIO NOS TERMOS DO ART. 1º DA LEI Nº 8.958/1994 C.C. PARÁGRAFO ÚNICO DO ART. 1º DO DECRETO Nº 7.423/2010 E, SUBSIDIARIAMENTE, DO ART. 75, XV, DA LEI Nº 14.133/2021, NA EXECUÇÃO DO PROJETO INSTITUCIONAL DENOMINADO: FORTALECER";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"16/01/2026";"22/01/2026";"16/01/2026";"16/05/2028";"05330436000162";"FUNDACAO CEARENSE DE PESQUISA E CULTURA";"1000000,0000";"1000000,0000";"-3";"";"";"";""
"001242025";"Objeto: PRESTAÇÃO DE SUPORTE ADMINISTRATIVO E FINANCEIRO DA FUNDAÇÃO DE APOIO NOS TERMOS DO ART. 1º DA LEI Nº 8.958/1994 C.C. PARÁGRAFO ÚNICO DO ART. 1º DO DECRETO Nº 7.423/2010 E, SUBSIDIARIAMENTE, DO ART. 75, XV, DA LEI Nº 14.133/2021, NA EXECUÇÃO DO PROJETO INSTITUCIONAL DENOMINADO: CONCURSO PÚBLICO NACIONAL DE ARQUITETURA PARA QUALIFICAÇÃO DE EQUIPAMENTO ESTRATÉGICO DA UFC";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"12/12/2025";"22/01/2026";"12/12/2025";"12/12/2026";"05330436000162";"FUNDACAO CEARENSE DE PESQUISA E CULTURA";"920000,0000";"920000,0000";"-3";"";"";"";""
"000082026";"Objeto: PRESTAÇÃO DE SERVIÇO DE ANESTESIOLOGIA, CONFORME EDITAL DE CREDENCIAMENTO 05/2024.";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160039";"HOSPITAL GERAL DE SALVADOR";"22/01/2026";"23/01/2026";"22/01/2026";"22/01/2031";"13792965000106";"COOPERATIVA DOS MEDICOS ANESTESIOLOGISTAS DA BAHIA";"1440000,0000";"1440000,0000";"-3";"";"";"";""
"000012026";"Objeto: CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇO/CESSÃO TEMPORÁRIA DE LICENÇA DE USO DE SOFTWARE PARA A ELABORAÇÃO DE ORÇAMENTOS E CRONOGRAMAS PARA OBRAS E SERVIÇOS DE ENGENHARIA,";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160157";"9 BATALHAO DE ENGENHARIA DE CONSTRUCAO";"07/01/2026";"08/01/2026";"08/01/2026";"08/01/2027";"22152318000120";"90 TECNOLOGIA DA INFORMACAO LTDA";"7303,1100";"7303,1100";"-3";"";"";"";""
"001892025";"Objeto: AQUISIÇÃO DE REAGENTES E MATERIAIS DE CONSUMO PARA AUXÍLIO NA LIBERAÇÃO DE LAUDOS DE EXAMES, PELO SERVIÇO DE ANÁLISES CLÍNICAS DO HOSPITAL NAVAL MARCÍLIO DIAS";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"765720";"HOSPITAL NAVAL MARCILIO DIAS";"29/12/2025";"13/01/2026";"29/12/2025";"29/12/2030";"05343029000190";"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA";"178075,0000";"178075,0000";"-3";"";"";"";""
